"parameter","time","value","statistic","method"
NA,11,0.043616603500847,"MAD","PL"
"S",12,306.7,"MAD","PL"
"I",12,199.7,"MAD","PL"
"R",12,197.6,"MAD","PL"
"p: ",12,0.00799453177898484,"MAD","PL"
"r: ",12,0.0110419408796756,"MAD","PL"
NA,12,0.0424215227174153,"MAD","PL"
NA,12,0.0449758514792158,"MAD","PL"
"S",13,301,"MAD","PL"
"I",13,167.1,"MAD","PL"
"R",13,199.8,"MAD","PL"
"p: ",13,0.007236070633646,"MAD","PL"
"r: ",13,0.00996947911293926,"MAD","PL"
NA,13,0.0422582860760774,"MAD","PL"
NA,13,0.0397120201620681,"MAD","PL"
"S",14,396.2,"MAD","PL"
"I",14,116.7,"MAD","PL"
"R",14,322.6,"MAD","PL"
"p: ",14,0.00807952552107501,"MAD","PL"
"r: ",14,0.0121712342944045,"MAD","PL"
NA,14,0.0504179985988762,"MAD","PL"
NA,14,0.0452350433330356,"MAD","PL"
"S",15,509.5,"MAD","PL"
"I",15,156.6,"MAD","PL"
"R",15,418.8,"MAD","PL"
"p: ",15,0.0091376784695151,"MAD","PL"
"r: ",15,0.0128995490871457,"MAD","PL"
NA,15,0.0522050219776495,"MAD","PL"
NA,15,0.0482752377133979,"MAD","PL"
"S",16,621.7,"MAD","PL"
"I",16,212.6,"MAD","PL"
"R",16,533.5,"MAD","PL"
"p: ",16,0.0101037247616251,"MAD","PL"
"r: ",16,0.0108975408149407,"MAD","PL"
NA,16,0.048753775496696,"MAD","PL"
NA,16,0.0420180782315152,"MAD","PL"
"S",17,589.7,"MAD","PL"
"I",17,226.2,"MAD","PL"
"R",17,552.1,"MAD","PL"
"p: ",17,0.0100295599897715,"MAD","PL"
"r: ",17,0.0107720829618226,"MAD","PL"
NA,17,0.0575706318311928,"MAD","PL"
NA,17,0.0541834553825063,"MAD","PL"
"S",18,520.4,"MAD","PL"
"I",18,293.7,"MAD","PL"
"R",18,532.9,"MAD","PL"
"p: ",18,0.00839513261034869,"MAD","PL"
"r: ",18,0.00879063732559066,"MAD","PL"
NA,18,0.0451686765322915,"MAD","PL"
NA,18,0.043061659736477,"MAD","PL"
"S",19,584.3,"MAD","PL"
"I",19,341.1,"MAD","PL"
"R",19,557.7,"MAD","PL"
"p: ",19,0.00562671194118412,"MAD","PL"
"r: ",19,0.0104267878467602,"MAD","PL"
NA,19,0.0458482613892171,"MAD","PL"
NA,19,0.044122518122547,"MAD","PL"
"S",20,412.9,"MAD","PL"
"I",20,368.2,"MAD","PL"
"R",20,593.3,"MAD","PL"
"p: ",20,0.00502043712152687,"MAD","PL"
"r: ",20,0.00875864696101122,"MAD","PL"
NA,20,0.0343061059391179,"MAD","PL"
NA,20,0.0328599399422971,"MAD","PL"
"S",21,433.2,"MAD","PL"
"I",21,390,"MAD","PL"
"R",21,585.8,"MAD","PL"
"p: ",21,0.00424815484973173,"MAD","PL"
"r: ",21,0.00670878796767498,"MAD","PL"
NA,21,0.0376117909489154,"MAD","PL"
NA,21,0.0299544494669142,"MAD","PL"
"S",22,479.5,"MAD","PL"
"I",22,470.8,"MAD","PL"
"R",22,617.4,"MAD","PL"
"p: ",22,0.00233685276291744,"MAD","PL"
"r: ",22,0.00491374818754834,"MAD","PL"
NA,22,0.0323620163284652,"MAD","PL"
NA,22,0.029678270264809,"MAD","PL"
"S",23,495.9,"MAD","PL"
"I",23,456.1,"MAD","PL"
"R",23,686.7,"MAD","PL"
"p: ",23,0.0032202015307611,"MAD","PL"
"r: ",23,0.00546586691889689,"MAD","PL"
NA,23,0.0311400327274921,"MAD","PL"
NA,23,0.0302521296793856,"MAD","PL"
"S",24,600.1,"MAD","PL"
"I",24,442.3,"MAD","PL"
"R",24,777.6,"MAD","PL"
"p: ",24,0.00448165580752805,"MAD","PL"
"r: ",24,0.00569663499404554,"MAD","PL"
NA,24,0.0313110037089832,"MAD","PL"
NA,24,0.0176055880017595,"MAD","PL"
"S",25,608.7,"MAD","PL"
"I",25,563.5,"MAD","PL"
"R",25,709.4,"MAD","PL"
"p: ",25,0.00378229914785328,"MAD","PL"
"r: ",25,0.00471432657302443,"MAD","PL"
NA,25,0.024397220559672,"MAD","PL"
NA,25,0.0265609612192517,"MAD","PL"
"S",26,659.2,"MAD","PL"
"I",26,559.2,"MAD","PL"
"R",26,782.7,"MAD","PL"
"p: ",26,0.00349771744374616,"MAD","PL"
"r: ",26,0.00504186730144437,"MAD","PL"
NA,26,0.0233102983946223,"MAD","PL"
NA,26,0.0249621526011872,"MAD","PL"
"S",27,635,"MAD","PL"
"I",27,552.5,"MAD","PL"
"R",27,783.4,"MAD","PL"
"p: ",27,0.00330631904531298,"MAD","PL"
"r: ",27,0.00444489691580111,"MAD","PL"
NA,27,0.0299077810457693,"MAD","PL"
NA,27,0.0317424292036225,"MAD","PL"
"S",28,645.2,"MAD","PL"
"I",28,591.4,"MAD","PL"
"R",28,790.4,"MAD","PL"
"p: ",28,0.00313177096218901,"MAD","PL"
"r: ",28,0.00422605527915232,"MAD","PL"
NA,28,0.0337215979127091,"MAD","PL"
NA,28,0.0364016660291628,"MAD","PL"
"S",29,532.5,"MAD","PL"
"I",29,550.9,"MAD","PL"
"R",29,793.6,"MAD","PL"
"p: ",29,0.00351719465936608,"MAD","PL"
"r: ",29,0.00446472354984923,"MAD","PL"
NA,29,0.0281262336503454,"MAD","PL"
NA,29,0.0291927448856099,"MAD","PL"
"S",30,577.8,"MAD","PL"
"I",30,493,"MAD","PL"
"R",30,785.9,"MAD","PL"
"p: ",30,0.00415115692538148,"MAD","PL"
"r: ",30,0.00408209530018045,"MAD","PL"
NA,30,0.0216505040815969,"MAD","PL"
NA,30,0.0251078168625748,"MAD","PL"
"S",31,521.9,"MAD","PL"
"I",31,139,"MAD","PL"
"R",31,591.6,"MAD","PL"
"p: ",31,0.00471434662207157,"MAD","PL"
"r: ",31,0.00271482590698678,"MAD","PL"
NA,31,0.0137825713185435,"MAD","PL"
NA,31,0.0160822896449683,"MAD","PL"
"S",32,551,"MAD","PL"
"I",32,113.6,"MAD","PL"
"R",32,625.4,"MAD","PL"
"p: ",32,0.00610933136916269,"MAD","PL"
"r: ",32,0.00336793476562337,"MAD","PL"
NA,32,0.0202190590963891,"MAD","PL"
NA,32,0.00834229627649219,"MAD","PL"
"S",33,523.7,"MAD","PL"
"I",33,105.6,"MAD","PL"
"R",33,593.9,"MAD","PL"
"p: ",33,0.00574199931286977,"MAD","PL"
"r: ",33,0.00308348631108093,"MAD","PL"
NA,33,0.0175112762175302,"MAD","PL"
NA,33,0.00935459047991028,"MAD","PL"
"S",34,523.8,"MAD","PL"
"I",34,92,"MAD","PL"
"R",34,572.4,"MAD","PL"
"p: ",34,0.00617412690768409,"MAD","PL"
"r: ",34,0.00301978708272874,"MAD","PL"
NA,34,0.0181291932153498,"MAD","PL"
NA,34,0.00720024133242307,"MAD","PL"
"S",35,461.6,"MAD","PL"
"I",35,96.1,"MAD","PL"
"R",35,548.5,"MAD","PL"
"p: ",35,0.0053725428232669,"MAD","PL"
"r: ",35,0.00290654410657604,"MAD","PL"
NA,35,0.0156310533931496,"MAD","PL"
NA,35,0.00987642384655773,"MAD","PL"
"S",36,437.7,"MAD","PL"
"I",36,131.6,"MAD","PL"
"R",36,501.8,"MAD","PL"
"p: ",36,0.00502338811690531,"MAD","PL"
"r: ",36,0.00279241389935746,"MAD","PL"
NA,36,0.0149828831808312,"MAD","PL"
NA,36,0.0127525758683059,"MAD","PL"
"S",37,472.9,"MAD","PL"
"I",37,117.3,"MAD","PL"
"R",37,472.4,"MAD","PL"
"p: ",37,0.00615676806044056,"MAD","PL"
"r: ",37,0.00321798847542609,"MAD","PL"
NA,37,0.0186065971146009,"MAD","PL"
NA,37,0.00915251650194728,"MAD","PL"
"S",38,581.9,"MAD","PL"
"I",38,93.5,"MAD","PL"
"R",38,555.2,"MAD","PL"
"p: ",38,0.00645182993937604,"MAD","PL"
"r: ",38,0.00353594832348857,"MAD","PL"
NA,38,0.0174761628122002,"MAD","PL"
NA,38,0.00906430755274397,"MAD","PL"
"S",39,534.9,"MAD","PL"
"I",39,94.4,"MAD","PL"
"R",39,484.3,"MAD","PL"
"p: ",39,0.00546412664147877,"MAD","PL"
"r: ",39,0.00254059236697385,"MAD","PL"
NA,39,0.0109351131971783,"MAD","PL"
NA,39,0.0146891219066929,"MAD","PL"
"S",40,448.7,"MAD","PL"
"I",40,86.8,"MAD","PL"
"R",40,385.1,"MAD","PL"
"p: ",40,0.00490809371804339,"MAD","PL"
"r: ",40,0.00219881455251764,"MAD","PL"
NA,40,0.0100175907159378,"MAD","PL"
NA,40,0.0156845890141343,"MAD","PL"
"S",41,456.2,"MAD","PL"
"I",41,90.3,"MAD","PL"
"R",41,388.6,"MAD","PL"
"p: ",41,0.00433135389617153,"MAD","PL"
"r: ",41,0.00171099427358489,"MAD","PL"
NA,41,0.0144662060019491,"MAD","PL"
NA,41,0.0190113380360525,"MAD","PL"
"S",42,488.9,"MAD","PL"
"I",42,75,"MAD","PL"
"R",42,435,"MAD","PL"
"p: ",42,0.00434724388192595,"MAD","PL"
"r: ",42,0.00205257386944063,"MAD","PL"
NA,42,0.0128587768842241,"MAD","PL"
NA,42,0.0187757309098301,"MAD","PL"
"S",43,550.6,"MAD","PL"
"I",43,70.2,"MAD","PL"
"R",43,488,"MAD","PL"
"p: ",43,0.00490931920268532,"MAD","PL"
"r: ",43,0.00254329365523118,"MAD","PL"
NA,43,0.00976076287102134,"MAD","PL"
NA,43,0.0178063464366616,"MAD","PL"
"S",44,480.7,"MAD","PL"
"I",44,67.2,"MAD","PL"
"R",44,411,"MAD","PL"
"p: ",44,0.00449963361539946,"MAD","PL"
"r: ",44,0.00197377953689885,"MAD","PL"
NA,44,0.0131409187883814,"MAD","PL"
NA,44,0.0192187539841049,"MAD","PL"
"S",45,478.2,"MAD","PL"
"I",45,62.7,"MAD","PL"
"R",45,423.5,"MAD","PL"
"p: ",45,0.00466579829003062,"MAD","PL"
"r: ",45,0.00196358591580307,"MAD","PL"
NA,45,0.0128868416337044,"MAD","PL"
NA,45,0.018895021763265,"MAD","PL"
"S",46,427.4,"MAD","PL"
"I",46,52.6,"MAD","PL"
"R",46,373.6,"MAD","PL"
"p: ",46,0.00440834900121508,"MAD","PL"
"r: ",46,0.00183942941080779,"MAD","PL"
NA,46,0.0121771789416536,"MAD","PL"
NA,46,0.0174588085308308,"MAD","PL"
"S",47,458.7,"MAD","PL"
"I",47,47.2,"MAD","PL"
"R",47,417.6,"MAD","PL"
"p: ",47,0.00473235951474296,"MAD","PL"
"r: ",47,0.0020629830882277,"MAD","PL"
NA,47,0.010679845662034,"MAD","PL"
NA,47,0.0167404259401088,"MAD","PL"
"S",48,434.9,"MAD","PL"
"I",48,42.5,"MAD","PL"
"R",48,392.1,"MAD","PL"
"p: ",48,0.0043377226198067,"MAD","PL"
"r: ",48,0.00183134676762272,"MAD","PL"
NA,48,0.0125455429667535,"MAD","PL"
NA,48,0.0176841316334435,"MAD","PL"
"S",49,430.3,"MAD","PL"
"I",49,40.4,"MAD","PL"
"R",49,393.6,"MAD","PL"
"p: ",49,0.00418149469928059,"MAD","PL"
"r: ",49,0.00176208179168255,"MAD","PL"
NA,49,0.0130996517248179,"MAD","PL"
NA,49,0.0180783762860574,"MAD","PL"
"S",50,428,"MAD","PL"
"I",50,35.2,"MAD","PL"
"R",50,395,"MAD","PL"
"p: ",50,0.00407607450852489,"MAD","PL"
"r: ",50,0.00182145911631898,"MAD","PL"
NA,50,0.0123107787543654,"MAD","PL"
NA,50,0.0174561801754174,"MAD","PL"
"S",51,465.6,"MAD","PL"
"I",51,30.2,"MAD","PL"
"R",51,437.7,"MAD","PL"
"p: ",51,0.00416291412878659,"MAD","PL"
"r: ",51,0.00184706914579474,"MAD","PL"
NA,51,0.0127722588545798,"MAD","PL"
NA,51,0.0182762805449392,"MAD","PL"
"S",52,514.7,"MAD","PL"
"I",52,22.7,"MAD","PL"
"R",52,493,"MAD","PL"
"p: ",52,0.00445164213982953,"MAD","PL"
"r: ",52,0.00215521200176819,"MAD","PL"
NA,52,0.0103696536978624,"MAD","PL"
NA,52,0.0171851021573907,"MAD","PL"
"S",53,502.7,"MAD","PL"
"I",53,22.2,"MAD","PL"
"R",53,479.5,"MAD","PL"
"p: ",53,0.00440483731083639,"MAD","PL"
"r: ",53,0.00221338438347867,"MAD","PL"
NA,53,0.0115973239729117,"MAD","PL"
NA,53,0.0160895659347897,"MAD","PL"
"S",54,517.9,"MAD","PL"
"I",54,16.6,"MAD","PL"
"R",54,502.3,"MAD","PL"
"p: ",54,0.00432916419963661,"MAD","PL"
"r: ",54,0.00221266735422013,"MAD","PL"
NA,54,0.00907643316880931,"MAD","PL"
NA,54,0.0167440717692091,"MAD","PL"
"S",55,541.7,"MAD","PL"
"I",55,12.9,"MAD","PL"
"R",55,531.6,"MAD","PL"
"p: ",55,0.00461568491836419,"MAD","PL"
"r: ",55,0.00247085429117849,"MAD","PL"
NA,55,0.0119674710662414,"MAD","PL"
NA,55,0.016165232863428,"MAD","PL"
"S",56,522.1,"MAD","PL"
"I",56,11.4,"MAD","PL"
"R",56,513.5,"MAD","PL"
"p: ",56,0.0044434569902399,"MAD","PL"
"r: ",56,0.00228304083601399,"MAD","PL"
NA,56,0.00953721347911895,"MAD","PL"
NA,56,0.0165683638085854,"MAD","PL"
"S",57,525.3,"MAD","PL"
"I",57,14.8,"MAD","PL"
"R",57,511.3,"MAD","PL"
"p: ",57,0.00445663000887042,"MAD","PL"
"r: ",57,0.0023017112064604,"MAD","PL"
NA,57,0.0114621794828427,"MAD","PL"
NA,57,0.0156526648385851,"MAD","PL"
"S",58,532.7,"MAD","PL"
"I",58,11.6,"MAD","PL"
"R",58,526,"MAD","PL"
"p: ",58,0.00476491479982336,"MAD","PL"
"r: ",58,0.00266371327017407,"MAD","PL"
NA,58,0.012105585134246,"MAD","PL"
NA,58,0.0145069312871598,"MAD","PL"
"S",59,531,"MAD","PL"
"I",59,11,"MAD","PL"
"R",59,528.6,"MAD","PL"
"p: ",59,0.00474665789410974,"MAD","PL"
"r: ",59,0.0026168556828808,"MAD","PL"
NA,59,0.0121608918964474,"MAD","PL"
NA,59,0.0148008633358576,"MAD","PL"
"S",60,525.3,"MAD","PL"
"I",60,9.2,"MAD","PL"
"R",60,519.2,"MAD","PL"
"p: ",60,0.00460415757864575,"MAD","PL"
"r: ",60,0.00251119785720782,"MAD","PL"
NA,60,0.0115102890101365,"MAD","PL"
NA,60,0.0152929888419547,"MAD","PL"
"S",0,1.23149303238399,"seMAD","PL"
"I",0,1.23149303238399,"seMAD","PL"
"R",0,0,"seMAD","PL"
"p: ",0,0.0309097686364759,"seMAD","PL"
"r: ",0,0.0302286039223796,"seMAD","PL"
NA,0,0.101237044230941,"seMAD","PL"
NA,0,0.114893945451091,"seMAD","PL"
"S",1,1.77202248677084,"seMAD","PL"
"I",1,1.18502285822821,"seMAD","PL"
"R",1,1.32989295717916,"seMAD","PL"
"p: ",1,0.0202428353091153,"seMAD","PL"
"r: ",1,0.0366922654676055,"seMAD","PL"
NA,1,0.1032521264467,"seMAD","PL"
NA,1,0.113802599521658,"seMAD","PL"
"S",2,2.44928559311747,"seMAD","PL"
"I",2,1.62820070407205,"seMAD","PL"
"R",2,1.95580667100286,"seMAD","PL"
"p: ",2,0.0257302302394969,"seMAD","PL"
"r: ",2,0.044389104865728,"seMAD","PL"
NA,2,0.0945125949854533,"seMAD","PL"
NA,2,0.0849777695583635,"seMAD","PL"
"S",3,2.68627867612147,"seMAD","PL"
"I",3,2.24473808604426,"seMAD","PL"
"R",3,2.26454356634665,"seMAD","PL"
"p: ",3,0.0204170816537466,"seMAD","PL"
"r: ",3,0.0400245462593698,"seMAD","PL"
NA,3,0.0726974021390502,"seMAD","PL"
NA,3,0.0962137783874597,"seMAD","PL"
"S",4,2.76189072511016,"seMAD","PL"
"I",4,3.03043195674914,"seMAD","PL"
"R",4,2.23856817721063,"seMAD","PL"
"p: ",4,0.0291482260573126,"seMAD","PL"
"r: ",4,0.0425351825066365,"seMAD","PL"
NA,4,0.0762171926629983,"seMAD","PL"
NA,4,0.0952577986664745,"seMAD","PL"
"S",5,4.8699386453985,"seMAD","PL"
"I",5,4.600108897259,"seMAD","PL"
"R",5,2.50836591313722,"seMAD","PL"
"p: ",5,0.0318151674485942,"seMAD","PL"
"r: ",5,0.0457573905754679,"seMAD","PL"
NA,5,0.0519751864937656,"seMAD","PL"
NA,5,0.0942455566740807,"seMAD","PL"
"S",6,6.04377780049925,"seMAD","PL"
"I",6,5.54348531310862,"seMAD","PL"
"R",6,3.17225476375894,"seMAD","PL"
"p: ",6,0.03387503714213,"seMAD","PL"
"r: ",6,0.0418573816204219,"seMAD","PL"
NA,6,0.0498280208684228,"seMAD","PL"
NA,6,0.0905675301794336,"seMAD","PL"
"S",7,5.52600654663188,"seMAD","PL"
"I",7,4.87799245167143,"seMAD","PL"
"R",7,3.48486124578868,"seMAD","PL"
"p: ",7,0.025413933085231,"seMAD","PL"
"r: ",7,0.0415848684052739,"seMAD","PL"
NA,7,0.0811308106869531,"seMAD","PL"
NA,7,0.0912953907199091,"seMAD","PL"
"S",8,3.91551723584439,"seMAD","PL"
"I",8,1.89560732986452,"seMAD","PL"
"R",8,3.55584729482066,"seMAD","PL"
"p: ",8,0.0300669544101953,"seMAD","PL"
"r: ",8,0.0410412798373596,"seMAD","PL"
NA,8,0.080510825290256,"seMAD","PL"
NA,8,0.0791264090748786,"seMAD","PL"
"S",9,3.61398614199239,"seMAD","PL"
"I",9,2.59428306076026,"seMAD","PL"
"R",9,3.87760114430942,"seMAD","PL"
"p: ",9,0.0251223253907498,"seMAD","PL"
"r: ",9,0.0405504520499112,"seMAD","PL"
NA,9,0.0713538034904736,"seMAD","PL"
NA,9,0.0928716748847078,"seMAD","PL"
"S",10,5.19860086634473,"seMAD","PL"
"I",10,3.09453003264443,"seMAD","PL"
"R",10,4.91671825421902,"seMAD","PL"
"p: ",10,0.0316697653408505,"seMAD","PL"
"r: ",10,0.0393888198193499,"seMAD","PL"
NA,10,0.077129003720446,"seMAD","PL"
NA,10,0.0972599421938249,"seMAD","PL"
"S",11,5.82098069022191,"seMAD","PL"
"I",11,4.08690398701131,"seMAD","PL"
"R",11,4.94731925442211,"seMAD","PL"
"p: ",11,0.0333301597606023,"seMAD","PL"
"r: ",11,0.0427017774281991,"seMAD","PL"
NA,11,0.0819264402775168,"seMAD","PL"
NA,11,0.0953562871014946,"seMAD","PL"
"S",12,5.5031235589824,"seMAD","PL"
"I",12,4.89339480255981,"seMAD","PL"
"R",12,5.61780535509875,"seMAD","PL"
"p: ",12,0.0304662267006732,"seMAD","PL"
"r: ",12,0.0434426491611851,"seMAD","PL"
NA,12,0.0786805327458567,"seMAD","PL"
NA,12,0.0934967454404501,"seMAD","PL"
"S",13,6.20739921743914,"seMAD","PL"
"I",13,4.30650008157094,"seMAD","PL"
"R",13,6.13620359577691,"seMAD","PL"
"p: ",13,0.0314078870124553,"seMAD","PL"
"r: ",13,0.0405738466023731,"seMAD","PL"
NA,13,0.0768699979646421,"seMAD","PL"
NA,13,0.0906423194921484,"seMAD","PL"
"S",14,6.74848068917275,"seMAD","PL"
"I",14,4.19627785376632,"seMAD","PL"
"R",14,6.74702742782457,"seMAD","PL"
"p: ",14,0.0214362609749444,"seMAD","PL"
"r: ",14,0.0363800208493753,"seMAD","PL"
NA,14,0.0742914544930399,"seMAD","PL"
NA,14,0.0877444385655036,"seMAD","PL"
"S",15,9.01745089342261,"seMAD","PL"
"I",15,5.15740397517127,"seMAD","PL"
"R",15,9.46042418169193,"seMAD","PL"
"p: ",15,0.0283650986193049,"seMAD","PL"
"r: ",15,0.0390940788442694,"seMAD","PL"
NA,15,0.0870929779757247,"seMAD","PL"
NA,15,0.087871795057084,"seMAD","PL"
"S",16,9.55370542980186,"seMAD","PL"
"I",16,7.53915862196239,"seMAD","PL"
"R",16,9.67809357506511,"seMAD","PL"
"p: ",16,0.0328992588146827,"seMAD","PL"
"r: ",16,0.0377300600975019,"seMAD","PL"
NA,16,0.0805373507424885,"seMAD","PL"
NA,16,0.0591909334040454,"seMAD","PL"
"S",17,9.01769397979889,"seMAD","PL"
"I",17,7.74902722446831,"seMAD","PL"
"R",17,9.08080575839825,"seMAD","PL"
"p: ",17,0.0296622109986812,"seMAD","PL"
"r: ",17,0.0403725878790357,"seMAD","PL"
NA,17,0.0820917534970892,"seMAD","PL"
NA,17,0.0852442302004425,"seMAD","PL"
"S",18,8.76353380424317,"seMAD","PL"
"I",18,7.28937568538976,"seMAD","PL"
"R",18,8.17868091399446,"seMAD","PL"
"p: ",18,0.0297469396507166,"seMAD","PL"
"r: ",18,0.0382880607667346,"seMAD","PL"
NA,18,0.0761271881026093,"seMAD","PL"
NA,18,0.0797836891093291,"seMAD","PL"
"S",19,9.04485998312311,"seMAD","PL"
"I",19,9.05812179112135,"seMAD","PL"
"R",19,7.54892975650005,"seMAD","PL"
"p: ",19,0.0353944370813266,"seMAD","PL"
"r: ",19,0.0345921181215134,"seMAD","PL"
NA,19,0.0748591739287364,"seMAD","PL"
NA,19,0.0772469851808919,"seMAD","PL"
"S",20,9.51565146635241,"seMAD","PL"
"I",20,8.22900969883259,"seMAD","PL"
"R",20,9.0859065412384,"seMAD","PL"
"p: ",20,0.0388605651219199,"seMAD","PL"
"r: ",20,0.0344310405205307,"seMAD","PL"
NA,20,0.080629536323616,"seMAD","PL"
NA,20,0.0705558165397084,"seMAD","PL"
"S",21,9.73013433915028,"seMAD","PL"
"I",21,7.79792848509076,"seMAD","PL"
"R",21,9.17480752297126,"seMAD","PL"
"p: ",21,0.0385946869882581,"seMAD","PL"
"r: ",21,0.0331729569490358,"seMAD","PL"
NA,21,0.06614037141009,"seMAD","PL"
NA,21,0.063331240146636,"seMAD","PL"
"S",22,8.16614845172691,"seMAD","PL"
"I",22,9.41779180877744,"seMAD","PL"
"R",22,8.26693444483147,"seMAD","PL"
"p: ",22,0.0268854559492009,"seMAD","PL"
"r: ",22,0.027165062220917,"seMAD","PL"
NA,22,0.0549233039825316,"seMAD","PL"
NA,22,0.0718575119439548,"seMAD","PL"
"S",23,9.00757684628195,"seMAD","PL"
"I",23,9.05686516372758,"seMAD","PL"
"R",23,8.91506481794806,"seMAD","PL"
"p: ",23,0.0289866026831551,"seMAD","PL"
"r: ",23,0.0251174620986332,"seMAD","PL"
NA,23,0.0586643990282649,"seMAD","PL"
NA,23,0.0607370365556482,"seMAD","PL"
"S",24,10.1134562558234,"seMAD","PL"
"I",24,12.2439373575043,"seMAD","PL"
"R",24,10.1353681788737,"seMAD","PL"
"p: ",24,0.0368892292729397,"seMAD","PL"
"r: ",24,0.0308003515229933,"seMAD","PL"
NA,24,0.0660590640868449,"seMAD","PL"
NA,24,0.0704567984138129,"seMAD","PL"
"S",25,9.59489904820126,"seMAD","PL"
"I",25,13.8881963409491,"seMAD","PL"
"R",25,10.474717056378,"seMAD","PL"
"p: ",25,0.0299528307407996,"seMAD","PL"
"r: ",25,0.0320955803036638,"seMAD","PL"
NA,25,0.070268521240789,"seMAD","PL"
NA,25,0.0757818815492453,"seMAD","PL"
"S",26,9.55133068614283,"seMAD","PL"
"I",26,13.036011107747,"seMAD","PL"
"R",26,10.6140385223887,"seMAD","PL"
"p: ",26,0.0319904707959875,"seMAD","PL"
"r: ",26,0.028699109894427,"seMAD","PL"
NA,26,0.0711534406040492,"seMAD","PL"
NA,26,0.0663207606663906,"seMAD","PL"
"S",27,9.33266887720732,"seMAD","PL"
"I",27,13.8197833966134,"seMAD","PL"
"R",27,10.5875311644136,"seMAD","PL"
"p: ",27,0.0252097047909938,"seMAD","PL"
"r: ",27,0.0261277898677114,"seMAD","PL"
NA,27,0.0721188292191318,"seMAD","PL"
NA,27,0.0762438266704041,"seMAD","PL"
"S",28,9.36374031862831,"seMAD","PL"
"I",28,13.5145068545751,"seMAD","PL"
"R",28,10.8016026683581,"seMAD","PL"
"p: ",28,0.0251423925742879,"seMAD","PL"
"r: ",28,0.0254998286147126,"seMAD","PL"
NA,28,0.0714312445908117,"seMAD","PL"
NA,28,0.0723555777994839,"seMAD","PL"
"S",29,10.1919839723715,"seMAD","PL"
"I",29,14.0955910287483,"seMAD","PL"
"R",29,11.5919976607203,"seMAD","PL"
"p: ",29,0.0292589547989689,"seMAD","PL"
"r: ",29,0.0273522096269307,"seMAD","PL"
NA,29,0.0713940412687107,"seMAD","PL"
NA,29,0.0754965938052863,"seMAD","PL"
"S",30,11.4971124985897,"seMAD","PL"
"I",30,12.8835159898463,"seMAD","PL"
"R",30,12.0420601792019,"seMAD","PL"
"p: ",30,0.0373971798754589,"seMAD","PL"
"r: ",30,0.0245598419649239,"seMAD","PL"
NA,30,0.0728249211072925,"seMAD","PL"
NA,30,0.0654287379556043,"seMAD","PL"
"S",31,11.7133464646201,"seMAD","PL"
"I",31,4.67238380019472,"seMAD","PL"
"R",31,10.9661318460509,"seMAD","PL"
"p: ",31,0.0369027694624563,"seMAD","PL"
"r: ",31,0.0219005874559043,"seMAD","PL"
NA,31,0.0571556249349216,"seMAD","PL"
NA,31,0.0550750442396093,"seMAD","PL"
"S",32,13.0950026703242,"seMAD","PL"
"I",32,4.59217564996834,"seMAD","PL"
"R",32,12.5011447387392,"seMAD","PL"
"p: ",32,0.0434659899619353,"seMAD","PL"
"r: ",32,0.029728165863785,"seMAD","PL"
NA,32,0.0632764503977988,"seMAD","PL"
NA,32,0.0407126586570595,"seMAD","PL"
"S",33,12.8061934803971,"seMAD","PL"
"I",33,3.90215982286443,"seMAD","PL"
"R",33,12.3068530224269,"seMAD","PL"
"p: ",33,0.0397313147432838,"seMAD","PL"
"r: ",33,0.0268776216991654,"seMAD","PL"
NA,33,0.0540327297099471,"seMAD","PL"
NA,33,0.042373587570537,"seMAD","PL"
"S",34,13.110313341709,"seMAD","PL"
"I",34,3.83463441593487,"seMAD","PL"
"R",34,12.6746380744661,"seMAD","PL"
"p: ",34,0.0411545273810213,"seMAD","PL"
"r: ",34,0.0292015620261407,"seMAD","PL"
NA,34,0.0571424744650899,"seMAD","PL"
NA,34,0.0381472430304755,"seMAD","PL"
"S",35,12.8119056669075,"seMAD","PL"
"I",35,4.49122125820442,"seMAD","PL"
"R",35,12.3699244921426,"seMAD","PL"
"p: ",35,0.0370614050740809,"seMAD","PL"
"r: ",35,0.0272796122261217,"seMAD","PL"
NA,35,0.0513531423617712,"seMAD","PL"
NA,35,0.0402769769535448,"seMAD","PL"
"S",36,12.3564803009221,"seMAD","PL"
"I",36,4.75200623697674,"seMAD","PL"
"R",36,11.9172761236724,"seMAD","PL"
"p: ",36,0.0351184515551585,"seMAD","PL"
"r: ",36,0.0259217190098974,"seMAD","PL"
NA,36,0.0498533446107553,"seMAD","PL"
NA,36,0.0420798314007598,"seMAD","PL"
"S",37,13.3192730840311,"seMAD","PL"
"I",37,4.54817955364042,"seMAD","PL"
"R",37,13.1353572617053,"seMAD","PL"
"p: ",37,0.040428397395222,"seMAD","PL"
"r: ",37,0.0302552758965917,"seMAD","PL"
NA,37,0.0598829516575684,"seMAD","PL"
NA,37,0.0372048524277072,"seMAD","PL"
"S",38,13.1303004960557,"seMAD","PL"
"I",38,4.60623986046149,"seMAD","PL"
"R",38,13.0568150109575,"seMAD","PL"
"p: ",38,0.0398601803903822,"seMAD","PL"
"r: ",38,0.0300499915802053,"seMAD","PL"
NA,38,0.0615356054015215,"seMAD","PL"
NA,38,0.0419145153960608,"seMAD","PL"
"S",39,11.7961948863986,"seMAD","PL"
"I",39,4.57359198706791,"seMAD","PL"
"R",39,11.8914271420625,"seMAD","PL"
