"parameter","time","value","statistic","method"
"r: S->I",58,0.0493558507170123,"seMCV","LW99"
"r: I->R",58,0.0499599839871872,"seMCV","LW99"
"S",59,0.049749371855331,"seMCV","LW99"
"I",59,0.0392300904918661,"seMCV","LW99"
"R",59,0.049749371855331,"seMCV","LW99"
"p: S->I",59,0.0482804308182932,"seMCV","LW99"
"p: I->R",59,0.0466476151587624,"seMCV","LW99"
"r: S->I",59,0.0495075751779463,"seMCV","LW99"
"r: I->R",59,0.0499599839871872,"seMCV","LW99"
"S",60,0.0496386945839634,"seMCV","LW99"
"I",60,0.0384187454245971,"seMCV","LW99"
"R",60,0.049749371855331,"seMCV","LW99"
"p: S->I",60,0.0482804308182932,"seMCV","LW99"
"p: I->R",60,0.0466476151587624,"seMCV","LW99"
"r: S->I",60,0.0495075751779463,"seMCV","LW99"
"r: I->R",60,0.0499599839871872,"seMCV","LW99"
"S",0,7.57,"MAD","LW99"
"I",0,7.57,"MAD","LW99"
"R",0,0,"MAD","LW99"
"p: S->I",0,0.00613126095676129,"MAD","LW99"
"p: I->R",0,0.00562334066304465,"MAD","LW99"
"r: S->I",0,0.0648695210222016,"MAD","LW99"
"r: I->R",0,0.0475533926283364,"MAD","LW99"
"S",1,14.235,"MAD","LW99"
"I",1,16.395,"MAD","LW99"
"R",1,6.95,"MAD","LW99"
"p: S->I",1,0.00747476539312653,"MAD","LW99"
"p: I->R",1,0.00723340954845946,"MAD","LW99"
"r: S->I",1,0.0775558574457195,"MAD","LW99"
"r: I->R",1,0.0582513187723679,"MAD","LW99"
"S",2,27.715,"MAD","LW99"
"I",2,28.75,"MAD","LW99"
"R",2,12.46,"MAD","LW99"
"p: S->I",2,0.00790939062202435,"MAD","LW99"
"p: I->R",2,0.00754750254679009,"MAD","LW99"
"r: S->I",2,0.0763473245649232,"MAD","LW99"
"r: I->R",2,0.0563746888129859,"MAD","LW99"
"S",3,40.515,"MAD","LW99"
"I",3,40.68,"MAD","LW99"
"R",3,18.125,"MAD","LW99"
"p: S->I",3,0.0079140542329371,"MAD","LW99"
"p: I->R",3,0.00684173757935243,"MAD","LW99"
"r: S->I",3,0.0636618505678734,"MAD","LW99"
"r: I->R",3,0.0543349540122115,"MAD","LW99"
"S",4,62.405,"MAD","LW99"
"I",4,61.685,"MAD","LW99"
"R",4,23.565,"MAD","LW99"
"p: S->I",4,0.00861710581793784,"MAD","LW99"
"p: I->R",4,0.00601675531680768,"MAD","LW99"
"r: S->I",4,0.0576930044308851,"MAD","LW99"
"r: I->R",4,0.0564673237017458,"MAD","LW99"
"S",5,85.11,"MAD","LW99"
"I",5,79.75,"MAD","LW99"
"R",5,32.72,"MAD","LW99"
"p: S->I",5,0.008734511793956,"MAD","LW99"
"p: I->R",5,0.00620748407883376,"MAD","LW99"
"r: S->I",5,0.0519723428315141,"MAD","LW99"
"r: I->R",5,0.0530623606592916,"MAD","LW99"
"S",6,111.385,"MAD","LW99"
"I",6,102.38,"MAD","LW99"
"R",6,39.98,"MAD","LW99"
"p: S->I",6,0.00817990884862166,"MAD","LW99"
"p: I->R",6,0.00692773749693031,"MAD","LW99"
"r: S->I",6,0.0432012930013986,"MAD","LW99"
"r: I->R",6,0.0486130142600489,"MAD","LW99"
"S",7,129.43,"MAD","LW99"
"I",7,117.275,"MAD","LW99"
"R",7,57.5,"MAD","LW99"
"p: S->I",7,0.00879293487855688,"MAD","LW99"
"p: I->R",7,0.00708157893029855,"MAD","LW99"
"r: S->I",7,0.0442144566698674,"MAD","LW99"
"r: I->R",7,0.0459366420165106,"MAD","LW99"
"S",8,195.305,"MAD","LW99"
"I",8,160.9,"MAD","LW99"
"R",8,76.695,"MAD","LW99"
"p: S->I",8,0.00952463108775329,"MAD","LW99"
"p: I->R",8,0.00672598182170552,"MAD","LW99"
"r: S->I",8,0.0439168376914732,"MAD","LW99"
"r: I->R",8,0.0490881038112854,"MAD","LW99"
"S",9,263.735,"MAD","LW99"
"I",9,215.18,"MAD","LW99"
"R",9,105.045,"MAD","LW99"
"p: S->I",9,0.00927136406615726,"MAD","LW99"
"p: I->R",9,0.00842174288760227,"MAD","LW99"
"r: S->I",9,0.0434062927623491,"MAD","LW99"
"r: I->R",9,0.0465955763046715,"MAD","LW99"
"S",10,322.895,"MAD","LW99"
"I",10,244.815,"MAD","LW99"
"R",10,134.435,"MAD","LW99"
"p: S->I",10,0.0089837322119856,"MAD","LW99"
"p: I->R",10,0.00836457283832287,"MAD","LW99"
"r: S->I",10,0.0420970955047303,"MAD","LW99"
"r: I->R",10,0.0456591593914371,"MAD","LW99"
"S",11,401.365,"MAD","LW99"
"I",11,319.52,"MAD","LW99"
"R",11,173.09,"MAD","LW99"
"p: S->I",11,0.009275595891949,"MAD","LW99"
"p: I->R",11,0.00909135281031976,"MAD","LW99"
"r: S->I",11,0.0436979302489432,"MAD","LW99"
"r: I->R",11,0.0508122768541813,"MAD","LW99"
"S",12,447.66,"MAD","LW99"
"I",12,347.405,"MAD","LW99"
"R",12,215.48,"MAD","LW99"
"p: S->I",12,0.00938367751217495,"MAD","LW99"
"p: I->R",12,0.00907129352817947,"MAD","LW99"
"r: S->I",12,0.0455985359520259,"MAD","LW99"
"r: I->R",12,0.0530763321689683,"MAD","LW99"
"S",13,641.93,"MAD","LW99"
"I",13,497.585,"MAD","LW99"
"R",13,273.78,"MAD","LW99"
"p: S->I",13,0.0101165336406457,"MAD","LW99"
"p: I->R",13,0.00864288998914593,"MAD","LW99"
"r: S->I",13,0.0455545224821711,"MAD","LW99"
"r: I->R",13,0.0534097546795336,"MAD","LW99"
"S",14,703.31,"MAD","LW99"
"I",14,539.23,"MAD","LW99"
"R",14,349.69,"MAD","LW99"
"p: S->I",14,0.00998804530605549,"MAD","LW99"
"p: I->R",14,0.00930809895399013,"MAD","LW99"
"r: S->I",14,0.0472224283246233,"MAD","LW99"
"r: I->R",14,0.0543807482605008,"MAD","LW99"
"S",15,806.49,"MAD","LW99"
"I",15,636.16,"MAD","LW99"
"R",15,400.725,"MAD","LW99"
"p: S->I",15,0.0101109245764903,"MAD","LW99"
"p: I->R",15,0.00888542972454854,"MAD","LW99"
"r: S->I",15,0.0460492568578611,"MAD","LW99"
"r: I->R",15,0.053165425952956,"MAD","LW99"
"S",16,832.635,"MAD","LW99"
"I",16,643.82,"MAD","LW99"
"R",16,464.635,"MAD","LW99"
"p: S->I",16,0.00975947122819087,"MAD","LW99"
"p: I->R",16,0.00914402292583287,"MAD","LW99"
"r: S->I",16,0.0462889202583665,"MAD","LW99"
"r: I->R",16,0.052020940451257,"MAD","LW99"
"S",17,864.54,"MAD","LW99"
"I",17,667.485,"MAD","LW99"
"R",17,515.515,"MAD","LW99"
"p: S->I",17,0.00906268878474121,"MAD","LW99"
"p: I->R",17,0.00876080099716641,"MAD","LW99"
"r: S->I",17,0.04528999775722,"MAD","LW99"
"r: I->R",17,0.0494169429840526,"MAD","LW99"
"S",18,821.33,"MAD","LW99"
"I",18,652.72,"MAD","LW99"
"R",18,507.245,"MAD","LW99"
"p: S->I",18,0.00814925404884726,"MAD","LW99"
"p: I->R",18,0.00755293670534829,"MAD","LW99"
"r: S->I",18,0.0471158765366029,"MAD","LW99"
"r: I->R",18,0.0468467373370795,"MAD","LW99"
"S",19,859.68,"MAD","LW99"
"I",19,648.385,"MAD","LW99"
"R",19,541.165,"MAD","LW99"
"p: S->I",19,0.00800365481179832,"MAD","LW99"
"p: I->R",19,0.0080653525180722,"MAD","LW99"
"r: S->I",19,0.0452112424201674,"MAD","LW99"
"r: I->R",19,0.0455850666416258,"MAD","LW99"
"S",20,864.03,"MAD","LW99"
"I",20,601.34,"MAD","LW99"
"R",20,599.02,"MAD","LW99"
"p: S->I",20,0.00735602148063048,"MAD","LW99"
"p: I->R",20,0.00781505224056578,"MAD","LW99"
"r: S->I",20,0.0447993732889742,"MAD","LW99"
"r: I->R",20,0.0433659309035306,"MAD","LW99"
"S",21,878.885,"MAD","LW99"
"I",21,651.53,"MAD","LW99"
"R",21,584.97,"MAD","LW99"
"p: S->I",21,0.00693682341599426,"MAD","LW99"
"p: I->R",21,0.00735178767969241,"MAD","LW99"
"r: S->I",21,0.0439018063778566,"MAD","LW99"
"r: I->R",21,0.043380219248182,"MAD","LW99"
"S",22,866.27,"MAD","LW99"
"I",22,617.745,"MAD","LW99"
"R",22,605.675,"MAD","LW99"
"p: S->I",22,0.00663030496705196,"MAD","LW99"
"p: I->R",22,0.00746648552033282,"MAD","LW99"
"r: S->I",22,0.0435601589543816,"MAD","LW99"
"r: I->R",22,0.0440618939528784,"MAD","LW99"
"S",23,826.165,"MAD","LW99"
"I",23,567.615,"MAD","LW99"
"R",23,572.02,"MAD","LW99"
"p: S->I",23,0.0060168006188224,"MAD","LW99"
"p: I->R",23,0.00686888350151478,"MAD","LW99"
"r: S->I",23,0.0419193572945986,"MAD","LW99"
"r: I->R",23,0.0416365241329521,"MAD","LW99"
"S",24,804.375,"MAD","LW99"
"I",24,578.56,"MAD","LW99"
"R",24,580.975,"MAD","LW99"
"p: S->I",24,0.0058141448865929,"MAD","LW99"
"p: I->R",24,0.00640030157788845,"MAD","LW99"
"r: S->I",24,0.0425196516676359,"MAD","LW99"
"r: I->R",24,0.0429974576786324,"MAD","LW99"
"S",25,785.03,"MAD","LW99"
"I",25,551.665,"MAD","LW99"
"R",25,540.47,"MAD","LW99"
"p: S->I",25,0.00574296735350789,"MAD","LW99"
"p: I->R",25,0.00572489286618005,"MAD","LW99"
"r: S->I",25,0.0409100198855649,"MAD","LW99"
"r: I->R",25,0.0414575221467067,"MAD","LW99"
"S",26,769.24,"MAD","LW99"
"I",26,532.45,"MAD","LW99"
"R",26,574.32,"MAD","LW99"
"p: S->I",26,0.00562106428994794,"MAD","LW99"
"p: I->R",26,0.00582765968239724,"MAD","LW99"
"r: S->I",26,0.0410679867333896,"MAD","LW99"
"r: I->R",26,0.0423055856757306,"MAD","LW99"
"S",27,728.91,"MAD","LW99"
"I",27,488.94,"MAD","LW99"
"R",27,517.14,"MAD","LW99"
"p: S->I",27,0.00517308520421081,"MAD","LW99"
"p: I->R",27,0.00494992373604802,"MAD","LW99"
"r: S->I",27,0.0389668278618428,"MAD","LW99"
"r: I->R",27,0.0403290087862423,"MAD","LW99"
"S",28,733.17,"MAD","LW99"
"I",28,472.81,"MAD","LW99"
"R",28,504.92,"MAD","LW99"
"p: S->I",28,0.00503758815622132,"MAD","LW99"
"p: I->R",28,0.00443739389797485,"MAD","LW99"
"r: S->I",28,0.0392769108417221,"MAD","LW99"
"r: I->R",28,0.0410534119958092,"MAD","LW99"
"S",29,713.25,"MAD","LW99"
"I",29,425.63,"MAD","LW99"
"R",29,514.12,"MAD","LW99"
"p: S->I",29,0.00506619800647077,"MAD","LW99"
"p: I->R",29,0.00441211583150132,"MAD","LW99"
"r: S->I",29,0.0382875956306791,"MAD","LW99"
"r: I->R",29,0.0388653810229027,"MAD","LW99"
"S",30,682.685,"MAD","LW99"
"I",30,400.92,"MAD","LW99"
"R",30,489.085,"MAD","LW99"
"p: S->I",30,0.00482812711594477,"MAD","LW99"
"p: I->R",30,0.00422740713457234,"MAD","LW99"
"r: S->I",30,0.0387774632300285,"MAD","LW99"
"r: I->R",30,0.0389045052582839,"MAD","LW99"
"S",31,651.91,"MAD","LW99"
"I",31,359.1,"MAD","LW99"
"R",31,483.64,"MAD","LW99"
"p: S->I",31,0.00466775628826869,"MAD","LW99"
"p: I->R",31,0.00405210959794841,"MAD","LW99"
"r: S->I",31,0.038627606936969,"MAD","LW99"
"r: I->R",31,0.0381969150998219,"MAD","LW99"
"S",32,639.45,"MAD","LW99"
"I",32,316.225,"MAD","LW99"
"R",32,491.44,"MAD","LW99"
"p: S->I",32,0.00460821852689862,"MAD","LW99"
"p: I->R",32,0.00428922602360145,"MAD","LW99"
"r: S->I",32,0.0389175756842586,"MAD","LW99"
"r: I->R",32,0.0378167061081061,"MAD","LW99"
"S",33,635.73,"MAD","LW99"
"I",33,300.395,"MAD","LW99"
"R",33,483.225,"MAD","LW99"
"p: S->I",33,0.00481332399763183,"MAD","LW99"
"p: I->R",33,0.00402743636780695,"MAD","LW99"
"r: S->I",33,0.036768029631383,"MAD","LW99"
"r: I->R",33,0.0369195331852798,"MAD","LW99"
"S",34,653.965,"MAD","LW99"
"I",34,287.675,"MAD","LW99"
"R",34,494.905,"MAD","LW99"
"p: S->I",34,0.00462223351899515,"MAD","LW99"
"p: I->R",34,0.00399250186811231,"MAD","LW99"
"r: S->I",34,0.0377637755649377,"MAD","LW99"
"r: I->R",34,0.037499907034735,"MAD","LW99"
"S",35,625.145,"MAD","LW99"
"I",35,258.28,"MAD","LW99"
"R",35,474.715,"MAD","LW99"
"p: S->I",35,0.00452627265498105,"MAD","LW99"
"p: I->R",35,0.00389949375426222,"MAD","LW99"
"r: S->I",35,0.0378931245197731,"MAD","LW99"
"r: I->R",35,0.0376091915703375,"MAD","LW99"
"S",36,646.055,"MAD","LW99"
"I",36,238.21,"MAD","LW99"
"R",36,495.38,"MAD","LW99"
"p: S->I",36,0.00460214007593615,"MAD","LW99"
"p: I->R",36,0.00371865670251626,"MAD","LW99"
"r: S->I",36,0.0366795433953755,"MAD","LW99"
"r: I->R",36,0.0374859641195348,"MAD","LW99"
"S",37,639.715,"MAD","LW99"
"I",37,218.195,"MAD","LW99"
"R",37,504.96,"MAD","LW99"
"p: S->I",37,0.00455786872676113,"MAD","LW99"
"p: I->R",37,0.00373845287656363,"MAD","LW99"
"r: S->I",37,0.0374873697658849,"MAD","LW99"
"r: I->R",37,0.0374150120728554,"MAD","LW99"
"S",38,638.615,"MAD","LW99"
"I",38,196.855,"MAD","LW99"
"R",38,498.4,"MAD","LW99"
"p: S->I",38,0.00453896953359039,"MAD","LW99"
"p: I->R",38,0.00356952928501414,"MAD","LW99"
"r: S->I",38,0.0355784225638404,"MAD","LW99"
"r: I->R",38,0.0364153953387564,"MAD","LW99"
"S",39,637.92,"MAD","LW99"
"I",39,177.77,"MAD","LW99"
"R",39,506.245,"MAD","LW99"
"p: S->I",39,0.00441690248059094,"MAD","LW99"
"p: I->R",39,0.00344331609986532,"MAD","LW99"
"r: S->I",39,0.0354864513263997,"MAD","LW99"
"r: I->R",39,0.0363682099329787,"MAD","LW99"
"S",40,616.48,"MAD","LW99"
"I",40,161.355,"MAD","LW99"
"R",40,499.875,"MAD","LW99"
"p: S->I",40,0.00439666941316305,"MAD","LW99"
"p: I->R",40,0.00345982132089101,"MAD","LW99"
"r: S->I",40,0.0355696154524868,"MAD","LW99"
"r: I->R",40,0.0355084620140724,"MAD","LW99"
"S",41,634.09,"MAD","LW99"
"I",41,147.315,"MAD","LW99"
"R",41,518.5,"MAD","LW99"
"p: S->I",41,0.00449016772867581,"MAD","LW99"
"p: I->R",41,0.00343999433095194,"MAD","LW99"
"r: S->I",41,0.0353879373114259,"MAD","LW99"
"r: I->R",41,0.0350623856162315,"MAD","LW99"
"S",42,642.37,"MAD","LW99"
"I",42,134.58,"MAD","LW99"
"R",42,530.75,"MAD","LW99"
"p: S->I",42,0.00447566205518902,"MAD","LW99"
"p: I->R",42,0.00349003653241426,"MAD","LW99"
"r: S->I",42,0.034952998330365,"MAD","LW99"
"r: I->R",42,0.0349270078099639,"MAD","LW99"
"S",43,639.91,"MAD","LW99"
"I",43,121.845,"MAD","LW99"
"R",43,534.855,"MAD","LW99"
"p: S->I",43,0.00451340194726597,"MAD","LW99"
"p: I->R",43,0.00348944291493122,"MAD","LW99"
"r: S->I",43,0.0343911406363007,"MAD","LW99"
"r: I->R",43,0.0345606996251484,"MAD","LW99"
"S",44,611.55,"MAD","LW99"
"I",44,107.655,"MAD","LW99"
"R",44,524.95,"MAD","LW99"
"p: S->I",44,0.00446843583162094,"MAD","LW99"
"p: I->R",44,0.00348752746374004,"MAD","LW99"
"r: S->I",44,0.0333256609828561,"MAD","LW99"
"r: I->R",44,0.0335214072258985,"MAD","LW99"
"S",45,616.13,"MAD","LW99"
"I",45,96.875,"MAD","LW99"
"R",45,535.055,"MAD","LW99"
"p: S->I",45,0.00447397229286317,"MAD","LW99"
"p: I->R",45,0.00346277814474256,"MAD","LW99"
"r: S->I",45,0.0331130027276921,"MAD","LW99"
"r: I->R",45,0.0329809547530394,"MAD","LW99"
"S",46,619.425,"MAD","LW99"
"I",46,87.65,"MAD","LW99"
"R",46,544.6975,"MAD","LW99"
"p: S->I",46,0.0045080373478853,"MAD","LW99"
"p: I->R",46,0.00344536238606306,"MAD","LW99"
"r: S->I",46,0.0331575601313876,"MAD","LW99"
"r: I->R",46,0.0330932905662647,"MAD","LW99"
"S",47,622.775,"MAD","LW99"
"I",47,76.33,"MAD","LW99"
"R",47,556.965,"MAD","LW99"
"p: S->I",47,0.00452990266995096,"MAD","LW99"
"p: I->R",47,0.00343716854707808,"MAD","LW99"
"r: S->I",47,0.0329157653355844,"MAD","LW99"
"r: I->R",47,0.032768582578301,"MAD","LW99"
"S",48,620.295,"MAD","LW99"
"I",48,69.38,"MAD","LW99"
"R",48,558.985,"MAD","LW99"
"p: S->I",48,0.0045313387927517,"MAD","LW99"
"p: I->R",48,0.00338516966539823,"MAD","LW99"
"r: S->I",48,0.0332224421577624,"MAD","LW99"
"r: I->R",48,0.0329925641404308,"MAD","LW99"
"S",49,628.235,"MAD","LW99"
"I",49,62.845,"MAD","LW99"
"R",49,571.445,"MAD","LW99"
"p: S->I",49,0.004558343808054,"MAD","LW99"
"p: I->R",49,0.00341829145071348,"MAD","LW99"
"r: S->I",49,0.0328703435769101,"MAD","LW99"
"r: I->R",49,0.0327505200082013,"MAD","LW99"
"S",50,631.8,"MAD","LW99"
"I",50,56.41,"MAD","LW99"
"R",50,580.4125,"MAD","LW99"
"p: S->I",50,0.00460256529125145,"MAD","LW99"
"p: I->R",50,0.00345016749456187,"MAD","LW99"
"r: S->I",50,0.032480290219325,"MAD","LW99"
"r: I->R",50,0.0323109717040845,"MAD","LW99"
"S",51,630.875,"MAD","LW99"
"I",51,50.405,"MAD","LW99"
"R",51,585.71,"MAD","LW99"
"p: S->I",51,0.00460098756591219,"MAD","LW99"
"p: I->R",51,0.0034772537049437,"MAD","LW99"
"r: S->I",51,0.0320994052257718,"MAD","LW99"
"r: I->R",51,0.0323247533628149,"MAD","LW99"
"S",52,629.53,"MAD","LW99"
"I",52,45.215,"MAD","LW99"
"R",52,586.915,"MAD","LW99"
"p: S->I",52,0.00452918712550022,"MAD","LW99"
"p: I->R",52,0.00345603039945018,"MAD","LW99"
"r: S->I",52,0.0318045897111734,"MAD","LW99"
"r: I->R",52,0.0318581957989094,"MAD","LW99"
"S",53,630.075,"MAD","LW99"
"I",53,40.6,"MAD","LW99"
"R",53,593.5075,"MAD","LW99"
"p: S->I",53,0.00455287139296947,"MAD","LW99"
"p: I->R",53,0.00347703444583515,"MAD","LW99"
"r: S->I",53,0.0312958207668607,"MAD","LW99"
"r: I->R",53,0.0312912533578505,"MAD","LW99"
"S",54,638.265,"MAD","LW99"
"I",54,36.135,"MAD","LW99"
"R",54,606.545,"MAD","LW99"
"p: S->I",54,0.0045498597537035,"MAD","LW99"
"p: I->R",54,0.00350797333549994,"MAD","LW99"
"r: S->I",54,0.0310500875356069,"MAD","LW99"
"r: I->R",54,0.0311170061471098,"MAD","LW99"
"S",55,645.57,"MAD","LW99"
"I",55,32.835,"MAD","LW99"
"R",55,615.165,"MAD","LW99"
"p: S->I",55,0.00459629861483537,"MAD","LW99"
"p: I->R",55,0.00350993668620768,"MAD","LW99"
"r: S->I",55,0.0305997497640714,"MAD","LW99"
"r: I->R",55,0.0307918262391129,"MAD","LW99"
"S",56,655.315,"MAD","LW99"
"I",56,29.74,"MAD","LW99"
"R",56,628.035,"MAD","LW99"
"p: S->I",56,0.00461758223484939,"MAD","LW99"
"p: I->R",56,0.00350850299278024,"MAD","LW99"
"r: S->I",56,0.0304907142816142,"MAD","LW99"
"r: I->R",56,0.030847004587572,"MAD","LW99"
"S",57,656.205,"MAD","LW99"
"I",57,29.755,"MAD","LW99"
"R",57,631.21,"MAD","LW99"
"p: S->I",57,0.00463019070024627,"MAD","LW99"
"p: I->R",57,0.00350425452746671,"MAD","LW99"
"r: S->I",57,0.0306210384453578,"MAD","LW99"
"r: I->R",57,0.0309905159620511,"MAD","LW99"
"S",58,653.3425,"MAD","LW99"
"I",58,25.99,"MAD","LW99"
"R",58,630.8325,"MAD","LW99"
"p: S->I",58,0.00460887783794353,"MAD","LW99"
"p: I->R",58,0.00351648480646619,"MAD","LW99"
"r: S->I",58,0.030513032752465,"MAD","LW99"
"r: I->R",58,0.0305984881239214,"MAD","LW99"
"S",59,657.305,"MAD","LW99"
"I",59,23.265,"MAD","LW99"
"R",59,635.77,"MAD","LW99"
"p: S->I",59,0.00461576842170984,"MAD","LW99"
"p: I->R",59,0.0035018494240165,"MAD","LW99"
"r: S->I",59,0.0305433714497581,"MAD","LW99"
"r: I->R",59,0.0306742048716191,"MAD","LW99"
"S",60,655.6575,"MAD","LW99"
"I",60,20.34,"MAD","LW99"
"R",60,636.71,"MAD","LW99"
"p: S->I",60,0.00459239525841042,"MAD","LW99"
"p: I->R",60,0.00347807677129854,"MAD","LW99"
"r: S->I",60,0.0306285754740784,"MAD","LW99"
"r: I->R",60,0.0305864187522345,"MAD","LW99"
"S",0,0.240581112669557,"seMAD","LW99"
"I",0,0.240581112669557,"seMAD","LW99"
"R",0,0,"seMAD","LW99"
"p: S->I",0,0.00687958601873868,"seMAD","LW99"
"p: I->R",0,0.00688246621598041,"seMAD","LW99"
"r: S->I",0,0.0229646652885325,"seMAD","LW99"
"r: I->R",0,0.0194877248851776,"seMAD","LW99"
"S",1,0.358694070410168,"seMAD","LW99"
"I",1,0.354726889233975,"seMAD","LW99"
"R",1,0.230585624290149,"seMAD","LW99"
"p: S->I",1,0.00749744861531159,"seMAD","LW99"
"p: I->R",1,0.00725153073343473,"seMAD","LW99"
"r: S->I",1,0.0230748631965223,"seMAD","LW99"
"r: I->R",1,0.0208996214816371,"seMAD","LW99"
"S",2,0.485901994070301,"seMAD","LW99"
"I",2,0.482110581801343,"seMAD","LW99"
"R",2,0.29422699736651,"seMAD","LW99"
"p: S->I",2,0.00772096618025616,"seMAD","LW99"
"p: I->R",2,0.00724155570775459,"seMAD","LW99"
"r: S->I",2,0.02384659295108,"seMAD","LW99"
"r: I->R",2,0.0200227348688321,"seMAD","LW99"
"S",3,0.579189933120083,"seMAD","LW99"
"I",3,0.576927631077215,"seMAD","LW99"
"R",3,0.374909226305123,"seMAD","LW99"
"p: S->I",3,0.00760594573917681,"seMAD","LW99"
"p: I->R",3,0.00713242271903981,"seMAD","LW99"
"r: S->I",3,0.0228740477434458,"seMAD","LW99"
"r: I->R",3,0.0201743236825869,"seMAD","LW99"
"S",4,0.694688238150519,"seMAD","LW99"
"I",4,0.694680313900906,"seMAD","LW99"
"R",4,0.426005305627521,"seMAD","LW99"
"p: S->I",4,0.00772583519403339,"seMAD","LW99"
"p: I->R",4,0.00703258860341391,"seMAD","LW99"
"r: S->I",4,0.0223371525766687,"seMAD","LW99"
"r: I->R",4,0.0203657599815235,"seMAD","LW99"
"S",5,0.841073155872404,"seMAD","LW99"
"I",5,0.809413816746192,"seMAD","LW99"
"R",5,0.507533400768286,"seMAD","LW99"
"p: S->I",5,0.00779159659923509,"seMAD","LW99"
"p: I->R",5,0.00708208502106958,"seMAD","LW99"
"r: S->I",5,0.0198103881256071,"seMAD","LW99"
"r: I->R",5,0.0204561388006086,"seMAD","LW99"
"S",6,0.936652680331643,"seMAD","LW99"
"I",6,0.94533103075945,"seMAD","LW99"
"R",6,0.619166806851065,"seMAD","LW99"
"p: S->I",6,0.008073021779648,"seMAD","LW99"
"p: I->R",6,0.00797206057189446,"seMAD","LW99"
"r: S->I",6,0.0182485509406028,"seMAD","LW99"
"r: I->R",6,0.0199224369137746,"seMAD","LW99"
"S",7,1.12231746856535,"seMAD","LW99"
"I",7,1.0961053863201,"seMAD","LW99"
"R",7,0.749211214419322,"seMAD","LW99"
"p: S->I",7,0.00835404474869794,"seMAD","LW99"
"p: I->R",7,0.00772211941855895,"seMAD","LW99"
"r: S->I",7,0.0178094802810335,"seMAD","LW99"
"r: I->R",7,0.0196420697545168,"seMAD","LW99"
"S",8,1.34074997385135,"seMAD","LW99"
"I",8,1.26372810576516,"seMAD","LW99"
"R",8,0.811035741813503,"seMAD","LW99"
"p: S->I",8,0.00836718296430298,"seMAD","LW99"
"p: I->R",8,0.00787467251470252,"seMAD","LW99"
"r: S->I",8,0.0182505990603294,"seMAD","LW99"
"r: I->R",8,0.0201878361354395,"seMAD","LW99"
"S",9,1.70990512366323,"seMAD","LW99"
"I",9,1.59494459027938,"seMAD","LW99"
"R",9,0.966883809134881,"seMAD","LW99"
"p: S->I",9,0.00837855998105719,"seMAD","LW99"
"p: I->R",9,0.00812762518552423,"seMAD","LW99"
"r: S->I",9,0.0192211858036152,"seMAD","LW99"
"r: I->R",9,0.0205053216086892,"seMAD","LW99"
"S",10,2.00716338419392,"seMAD","LW99"
"I",10,1.81668912630645,"seMAD","LW99"
"R",10,1.20382259728589,"seMAD","LW99"
"p: S->I",10,0.00809823414556038,"seMAD","LW99"
"p: I->R",10,0.00794648512403518,"seMAD","LW99"
"r: S->I",10,0.0198845997852388,"seMAD","LW99"
"r: I->R",10,0.0198409380242857,"seMAD","LW99"
"S",11,2.19819975687685,"seMAD","LW99"
"I",11,2.012576610921,"seMAD","LW99"
"R",11,1.36982138677072,"seMAD","LW99"
"p: S->I",11,0.00801702834692922,"seMAD","LW99"
"p: I->R",11,0.00894089628171716,"seMAD","LW99"
"r: S->I",11,0.0209426967561702,"seMAD","LW99"
"r: I->R",11,0.0212152414210297,"seMAD","LW99"
"S",12,2.11362822758852,"seMAD","LW99"
"I",12,1.88920727928344,"seMAD","LW99"
"R",12,1.46584878689538,"seMAD","LW99"
"p: S->I",12,0.00814814118190989,"seMAD","LW99"
"p: I->R",12,0.00923572546499992,"seMAD","LW99"
"r: S->I",12,0.0207835258954226,"seMAD","LW99"
"r: I->R",12,0.020956369346377,"seMAD","LW99"
"S",13,2.6938505033379,"seMAD","LW99"
"I",13,2.58465170626853,"seMAD","LW99"
"R",13,1.62208938197867,"seMAD","LW99"
"p: S->I",13,0.00827207939567706,"seMAD","LW99"
"p: I->R",13,0.00874683038728017,"seMAD","LW99"
"r: S->I",13,0.0207908529693802,"seMAD","LW99"
"r: I->R",13,0.0209738802543322,"seMAD","LW99"
"S",14,2.70455340972554,"seMAD","LW99"
"I",14,2.44885849592379,"seMAD","LW99"
"R",14,1.83968145489945,"seMAD","LW99"
"p: S->I",14,0.00812834211523903,"seMAD","LW99"
"p: I->R",14,0.00923060082729339,"seMAD","LW99"
"r: S->I",14,0.0209623184028724,"seMAD","LW99"
"r: I->R",14,0.0209013867114343,"seMAD","LW99"
"S",15,2.83387655108393,"seMAD","LW99"
"I",15,2.62381987836551,"seMAD","LW99"
"R",15,1.95823992416962,"seMAD","LW99"
"p: S->I",15,0.00824359621646198,"seMAD","LW99"
"p: I->R",15,0.0088805273963226,"seMAD","LW99"
"r: S->I",15,0.020216138537609,"seMAD","LW99"
"r: I->R",15,0.0208180450994585,"seMAD","LW99"
"S",16,2.68447448437903,"seMAD","LW99"
"I",16,2.64014444889364,"seMAD","LW99"
"R",16,2.09938601691267,"seMAD","LW99"
"p: S->I",16,0.00788996678031291,"seMAD","LW99"
"p: I->R",16,0.00907031467323819,"seMAD","LW99"
"r: S->I",16,0.0196347627305679,"seMAD","LW99"
"r: I->R",16,0.0202321676959532,"seMAD","LW99"
"S",17,2.74298577739273,"seMAD","LW99"
"I",17,2.71974467860569,"seMAD","LW99"
