"parameter","time","value","statistic","method"
"I",36,44.85,"MAD","LW90"
"R",36,511.275,"MAD","LW90"
"p: S->I",36,0.0707630344734794,"MAD","LW90"
"p: I->R",36,0.0515883101893521,"MAD","LW90"
"r: S->I",36,0.110619628669494,"MAD","LW90"
"r: I->R",36,0.115335749585262,"MAD","LW90"
"S",37,543.625,"MAD","LW90"
"I",37,39.875,"MAD","LW90"
"R",37,504.2,"MAD","LW90"
"p: S->I",37,0.0710412277538527,"MAD","LW90"
"p: I->R",37,0.0524062459587124,"MAD","LW90"
"r: S->I",37,0.109944534334193,"MAD","LW90"
"r: I->R",37,0.114600285406631,"MAD","LW90"
"S",38,539.35,"MAD","LW90"
"I",38,34.8583333333333,"MAD","LW90"
"R",38,508.558333333333,"MAD","LW90"
"p: S->I",38,0.0700272374261758,"MAD","LW90"
"p: I->R",38,0.0518366377693146,"MAD","LW90"
"r: S->I",38,0.110983409709237,"MAD","LW90"
"r: I->R",38,0.114028475194177,"MAD","LW90"
"S",39,548.186440677966,"MAD","LW90"
"I",39,33.8305084745763,"MAD","LW90"
"R",39,515.618644067797,"MAD","LW90"
"p: S->I",39,0.0714533158160821,"MAD","LW90"
"p: I->R",39,0.0528788918603048,"MAD","LW90"
"r: S->I",39,0.109738630625141,"MAD","LW90"
"r: I->R",39,0.116185113916134,"MAD","LW90"
"S",40,545.35593220339,"MAD","LW90"
"I",40,31.6271186440678,"MAD","LW90"
"R",40,514.906779661017,"MAD","LW90"
"p: S->I",40,0.0709530037129499,"MAD","LW90"
"p: I->R",40,0.052477765739629,"MAD","LW90"
"r: S->I",40,0.110922437983942,"MAD","LW90"
"r: I->R",40,0.116597380883877,"MAD","LW90"
"S",41,547.635593220339,"MAD","LW90"
"I",41,29.6779661016949,"MAD","LW90"
"R",41,519.131355932203,"MAD","LW90"
"p: S->I",41,0.0707940873794932,"MAD","LW90"
"p: I->R",41,0.0519709342053969,"MAD","LW90"
"r: S->I",41,0.111743625285586,"MAD","LW90"
"r: I->R",41,0.117880555360221,"MAD","LW90"
"S",42,565.957627118644,"MAD","LW90"
"I",42,26.6610169491525,"MAD","LW90"
"R",42,539.35593220339,"MAD","LW90"
"p: S->I",42,0.0709394260885118,"MAD","LW90"
"p: I->R",42,0.0521150833782175,"MAD","LW90"
"r: S->I",42,0.111126760271206,"MAD","LW90"
"r: I->R",42,0.117358243020004,"MAD","LW90"
"S",43,574.161016949153,"MAD","LW90"
"I",43,24.9152542372881,"MAD","LW90"
"R",43,549.940677966102,"MAD","LW90"
"p: S->I",43,0.070107700447843,"MAD","LW90"
"p: I->R",43,0.0515654335826874,"MAD","LW90"
"r: S->I",43,0.110262922885414,"MAD","LW90"
"r: I->R",43,0.116187334321023,"MAD","LW90"
"S",44,577.881355932203,"MAD","LW90"
"I",44,29.4237288135593,"MAD","LW90"
"R",44,548.016949152542,"MAD","LW90"
"p: S->I",44,0.0701949703915915,"MAD","LW90"
"p: I->R",44,0.0506327112369791,"MAD","LW90"
"r: S->I",44,0.111471842851136,"MAD","LW90"
"r: I->R",44,0.117014717259536,"MAD","LW90"
"S",45,582.542372881356,"MAD","LW90"
"I",45,27.7118644067797,"MAD","LW90"
"R",45,554.101694915254,"MAD","LW90"
"p: S->I",45,0.0704054975633518,"MAD","LW90"
"p: I->R",45,0.0504086049223502,"MAD","LW90"
"r: S->I",45,0.111622931195961,"MAD","LW90"
"r: I->R",45,0.116849803553404,"MAD","LW90"
"S",46,584.906779661017,"MAD","LW90"
"I",46,24.2033898305085,"MAD","LW90"
"R",46,557.957627118644,"MAD","LW90"
"p: S->I",46,0.0706916892018378,"MAD","LW90"
"p: I->R",46,0.0509442787444164,"MAD","LW90"
"r: S->I",46,0.112512660952838,"MAD","LW90"
"r: I->R",46,0.117379653065588,"MAD","LW90"
"S",47,598.398305084746,"MAD","LW90"
"I",47,29.2033898305085,"MAD","LW90"
"R",47,570.932203389831,"MAD","LW90"
"p: S->I",47,0.0698364957386035,"MAD","LW90"
"p: I->R",47,0.0502191694992624,"MAD","LW90"
"r: S->I",47,0.11371765649648,"MAD","LW90"
"r: I->R",47,0.118433583438816,"MAD","LW90"
"S",48,594.177966101695,"MAD","LW90"
"I",48,17.4491525423729,"MAD","LW90"
"R",48,570.35593220339,"MAD","LW90"
"p: S->I",48,0.0694079358498414,"MAD","LW90"
"p: I->R",48,0.0485555648012415,"MAD","LW90"
"r: S->I",48,0.11382641718937,"MAD","LW90"
"r: I->R",48,0.118757519919129,"MAD","LW90"
"S",49,593.016949152542,"MAD","LW90"
"I",49,27.4915254237288,"MAD","LW90"
"R",49,565.64406779661,"MAD","LW90"
"p: S->I",49,0.0691173573638922,"MAD","LW90"
"p: I->R",49,0.0489530636668593,"MAD","LW90"
"r: S->I",49,0.115032655878027,"MAD","LW90"
"r: I->R",49,0.119946321836631,"MAD","LW90"
"S",50,602.377118644068,"MAD","LW90"
"I",50,26.9491525423729,"MAD","LW90"
"R",50,575.830508474576,"MAD","LW90"
"p: S->I",50,0.0693128220861445,"MAD","LW90"
"p: I->R",50,0.0487436552455333,"MAD","LW90"
"r: S->I",50,0.114689678841348,"MAD","LW90"
"r: I->R",50,0.119749428585468,"MAD","LW90"
"S",0,0,"seMAD","LW90"
"I",0,0,"seMAD","LW90"
"R",0,0,"seMAD","LW90"
"p: S->I",0,0.0367204568768231,"seMAD","LW90"
"p: I->R",0,0.0381919301296737,"seMAD","LW90"
"r: S->I",0,0.0433025685813581,"seMAD","LW90"
"r: I->R",0,0.0381861408360914,"seMAD","LW90"
"S",1,0.166160287804003,"seMAD","LW90"
"I",1,0.176506978085896,"seMAD","LW90"
"R",1,0.134152313276811,"seMAD","LW90"
"p: S->I",1,0.0336699642173672,"seMAD","LW90"
"p: I->R",1,0.0360621737890681,"seMAD","LW90"
"r: S->I",1,0.0435880862558817,"seMAD","LW90"
"r: I->R",1,0.0367296074372013,"seMAD","LW90"
"S",2,0.280988719177033,"seMAD","LW90"
"I",2,0.277394613991175,"seMAD","LW90"
"R",2,0.18248116791478,"seMAD","LW90"
"p: S->I",2,0.0371120659752721,"seMAD","LW90"
"p: I->R",2,0.0336300615570446,"seMAD","LW90"
"r: S->I",2,0.0408642625825803,"seMAD","LW90"
"r: I->R",2,0.0366827299328079,"seMAD","LW90"
"S",3,0.436767551297423,"seMAD","LW90"
"I",3,0.43814961807565,"seMAD","LW90"
"R",3,0.253363587557463,"seMAD","LW90"
"p: S->I",3,0.0349707909566034,"seMAD","LW90"
"p: I->R",3,0.0349548199921235,"seMAD","LW90"
"r: S->I",3,0.039611021353666,"seMAD","LW90"
"r: I->R",3,0.0368916950390353,"seMAD","LW90"
"S",4,0.605894027349332,"seMAD","LW90"
"I",4,0.578793069372503,"seMAD","LW90"
"R",4,0.397456217066934,"seMAD","LW90"
"p: S->I",4,0.0350956538111637,"seMAD","LW90"
"p: I->R",4,0.0346139883081947,"seMAD","LW90"
"r: S->I",4,0.037893633832419,"seMAD","LW90"
"r: I->R",4,0.0388544711909668,"seMAD","LW90"
"S",5,1.06539197921914,"seMAD","LW90"
"I",5,0.99111661816533,"seMAD","LW90"
"R",5,0.561036747364199,"seMAD","LW90"
"p: S->I",5,0.034492017222368,"seMAD","LW90"
"p: I->R",5,0.0357176380338543,"seMAD","LW90"
"r: S->I",5,0.0364680692942353,"seMAD","LW90"
"r: I->R",5,0.0374197137072993,"seMAD","LW90"
"S",6,1.14793052356302,"seMAD","LW90"
"I",6,1.01190120239711,"seMAD","LW90"
"R",6,0.835838235190418,"seMAD","LW90"
"p: S->I",6,0.0342667740830816,"seMAD","LW90"
"p: I->R",6,0.0359037481046151,"seMAD","LW90"
"r: S->I",6,0.0358151230645872,"seMAD","LW90"
"r: I->R",6,0.0365345572263186,"seMAD","LW90"
"S",7,1.62106229153699,"seMAD","LW90"
"I",7,1.42223822763546,"seMAD","LW90"
"R",7,1.19429812269222,"seMAD","LW90"
"p: S->I",7,0.0344801482560306,"seMAD","LW90"
"p: I->R",7,0.0354912475705013,"seMAD","LW90"
"r: S->I",7,0.0353297702393266,"seMAD","LW90"
"r: I->R",7,0.0361212065777243,"seMAD","LW90"
"S",8,2.05364280607265,"seMAD","LW90"
"I",8,1.88199178998597,"seMAD","LW90"
"R",8,1.68510860979407,"seMAD","LW90"
"p: S->I",8,0.0330184195278902,"seMAD","LW90"
"p: I->R",8,0.0356009987819367,"seMAD","LW90"
"r: S->I",8,0.0339382969841256,"seMAD","LW90"
"r: I->R",8,0.0358949500225759,"seMAD","LW90"
"S",9,2.53066305933022,"seMAD","LW90"
"I",9,2.39965182844449,"seMAD","LW90"
"R",9,2.17569867118067,"seMAD","LW90"
"p: S->I",9,0.0341600595043112,"seMAD","LW90"
"p: I->R",9,0.0364698579941839,"seMAD","LW90"
"r: S->I",9,0.0340801787342976,"seMAD","LW90"
"r: I->R",9,0.0357171967340194,"seMAD","LW90"
"S",10,2.65295390289526,"seMAD","LW90"
"I",10,2.74826522969838,"seMAD","LW90"
"R",10,2.49768651611324,"seMAD","LW90"
"p: S->I",10,0.0342676500732594,"seMAD","LW90"
"p: I->R",10,0.036268554459683,"seMAD","LW90"
"r: S->I",10,0.0340047267301351,"seMAD","LW90"
"r: I->R",10,0.0349538121590642,"seMAD","LW90"
"S",11,3.02193075567094,"seMAD","LW90"
"I",11,3.17771003516854,"seMAD","LW90"
"R",11,2.94968739458874,"seMAD","LW90"
"p: S->I",11,0.033985527075622,"seMAD","LW90"
"p: I->R",11,0.0364168084528297,"seMAD","LW90"
"r: S->I",11,0.0344116621373191,"seMAD","LW90"
"r: I->R",11,0.0350138763727601,"seMAD","LW90"
"S",12,3.03258360040297,"seMAD","LW90"
"I",12,3.29548043841737,"seMAD","LW90"
"R",12,3.1568280926113,"seMAD","LW90"
"p: S->I",12,0.0351247632294064,"seMAD","LW90"
"p: I->R",12,0.0360952018532503,"seMAD","LW90"
"r: S->I",12,0.0354210819005787,"seMAD","LW90"
"r: I->R",12,0.035652322920313,"seMAD","LW90"
"S",13,2.84453152909856,"seMAD","LW90"
"I",13,3.24406560933835,"seMAD","LW90"
"R",13,3.19676266581169,"seMAD","LW90"
"p: S->I",13,0.0347831931438324,"seMAD","LW90"
"p: I->R",13,0.0356432441475083,"seMAD","LW90"
"r: S->I",13,0.0356095982163527,"seMAD","LW90"
"r: I->R",13,0.0352546381487727,"seMAD","LW90"
"S",14,2.90735169607446,"seMAD","LW90"
"I",14,3.38963879297566,"seMAD","LW90"
"R",14,3.2554576429188,"seMAD","LW90"
"p: S->I",14,0.0351103019471477,"seMAD","LW90"
"p: I->R",14,0.0363244748368938,"seMAD","LW90"
"r: S->I",14,0.0368555151129619,"seMAD","LW90"
"r: I->R",14,0.036647606122402,"seMAD","LW90"
"S",15,2.9584164875073,"seMAD","LW90"
"I",15,3.42594799839498,"seMAD","LW90"
"R",15,3.27409326219379,"seMAD","LW90"
"p: S->I",15,0.0347464905174799,"seMAD","LW90"
"p: I->R",15,0.0360557822030233,"seMAD","LW90"
"r: S->I",15,0.037181495401159,"seMAD","LW90"
"r: I->R",15,0.0362701957287373,"seMAD","LW90"
"S",16,2.99771918906193,"seMAD","LW90"
"I",16,3.46896457434761,"seMAD","LW90"
"R",16,3.20495422875658,"seMAD","LW90"
"p: S->I",16,0.0348781740168669,"seMAD","LW90"
"p: I->R",16,0.035650456560115,"seMAD","LW90"
"r: S->I",16,0.0375333931090339,"seMAD","LW90"
"r: I->R",16,0.0371720942546401,"seMAD","LW90"
"S",17,3.0707895826611,"seMAD","LW90"
"I",17,3.33741354858532,"seMAD","LW90"
"R",17,3.2179347530799,"seMAD","LW90"
"p: S->I",17,0.0345958626066796,"seMAD","LW90"
"p: I->R",17,0.0353625243503522,"seMAD","LW90"
"r: S->I",17,0.0369594971352891,"seMAD","LW90"
"r: I->R",17,0.0365533248533919,"seMAD","LW90"
"S",18,3.02319624860078,"seMAD","LW90"
"I",18,3.25112309530406,"seMAD","LW90"
"R",18,3.23842111966898,"seMAD","LW90"
"p: S->I",18,0.0341530993731822,"seMAD","LW90"
"p: I->R",18,0.0343276638391332,"seMAD","LW90"
"r: S->I",18,0.0385179069380323,"seMAD","LW90"
"r: I->R",18,0.0374367041385329,"seMAD","LW90"
"S",19,3.02315214604777,"seMAD","LW90"
"I",19,3.11841970685199,"seMAD","LW90"
"R",19,3.21457571983062,"seMAD","LW90"
"p: S->I",19,0.0347201673805744,"seMAD","LW90"
"p: I->R",19,0.0346744036189889,"seMAD","LW90"
"r: S->I",19,0.0386924991795382,"seMAD","LW90"
"r: I->R",19,0.0384759457487513,"seMAD","LW90"
"S",20,2.97891634531827,"seMAD","LW90"
"I",20,3.16819605644957,"seMAD","LW90"
"R",20,3.27597937962777,"seMAD","LW90"
"p: S->I",20,0.0353861981837776,"seMAD","LW90"
"p: I->R",20,0.0364186101989514,"seMAD","LW90"
"r: S->I",20,0.0401072855158999,"seMAD","LW90"
"r: I->R",20,0.0401117697452979,"seMAD","LW90"
"S",21,3.08048322483782,"seMAD","LW90"
"I",21,3.16743111612868,"seMAD","LW90"
"R",21,3.29409108376273,"seMAD","LW90"
"p: S->I",21,0.0361122359422017,"seMAD","LW90"
"p: I->R",21,0.0369956020975928,"seMAD","LW90"
"r: S->I",21,0.0417757176958353,"seMAD","LW90"
"r: I->R",21,0.0414142931604551,"seMAD","LW90"
"S",22,3.25567781251063,"seMAD","LW90"
"I",22,3.05718946063571,"seMAD","LW90"
"R",22,3.22361955115908,"seMAD","LW90"
"p: S->I",22,0.0375774982133606,"seMAD","LW90"
"p: I->R",22,0.0371949746820783,"seMAD","LW90"
"r: S->I",22,0.0421265837612666,"seMAD","LW90"
"r: I->R",22,0.0415282050997532,"seMAD","LW90"
"S",23,3.31947088051866,"seMAD","LW90"
"I",23,3.06226701117838,"seMAD","LW90"
"R",23,3.20832039452561,"seMAD","LW90"
"p: S->I",23,0.0382172395023093,"seMAD","LW90"
"p: I->R",23,0.0368511941132313,"seMAD","LW90"
"r: S->I",23,0.0421120046874097,"seMAD","LW90"
"r: I->R",23,0.0418965684125841,"seMAD","LW90"
"S",24,3.35457248327865,"seMAD","LW90"
"I",24,2.76302251371088,"seMAD","LW90"
"R",24,3.19649374090856,"seMAD","LW90"
"p: S->I",24,0.0387560181439808,"seMAD","LW90"
"p: I->R",24,0.0369035363007059,"seMAD","LW90"
"r: S->I",24,0.0427220143604296,"seMAD","LW90"
"r: I->R",24,0.0428116558950597,"seMAD","LW90"
"S",25,3.3359927997323,"seMAD","LW90"
"I",25,2.72163124393168,"seMAD","LW90"
"R",25,3.23263512639964,"seMAD","LW90"
"p: S->I",25,0.0384480733504522,"seMAD","LW90"
"p: I->R",25,0.0363658587797359,"seMAD","LW90"
"r: S->I",25,0.0429140885784228,"seMAD","LW90"
"r: I->R",25,0.0426740874848665,"seMAD","LW90"
"S",26,3.49482976179162,"seMAD","LW90"
"I",26,2.64703451376575,"seMAD","LW90"
"R",26,3.36930670437905,"seMAD","LW90"
"p: S->I",26,0.0388568034371865,"seMAD","LW90"
"p: I->R",26,0.0363126874585384,"seMAD","LW90"
"r: S->I",26,0.0430237991155607,"seMAD","LW90"
"r: I->R",26,0.0422683294397588,"seMAD","LW90"
"S",27,3.55935988783523,"seMAD","LW90"
"I",27,2.54034140553916,"seMAD","LW90"
"R",27,3.49897039572871,"seMAD","LW90"
"p: S->I",27,0.0387722939558225,"seMAD","LW90"
"p: I->R",27,0.0360605518750287,"seMAD","LW90"
"r: S->I",27,0.0428435336012333,"seMAD","LW90"
"r: I->R",27,0.04198277406675,"seMAD","LW90"
"S",28,3.67461198473967,"seMAD","LW90"
"I",28,2.48949744769479,"seMAD","LW90"
"R",28,3.68055488892359,"seMAD","LW90"
"p: S->I",28,0.0392417301186967,"seMAD","LW90"
"p: I->R",28,0.0365764100975191,"seMAD","LW90"
"r: S->I",28,0.0438605566320972,"seMAD","LW90"
"r: I->R",28,0.0426125712468016,"seMAD","LW90"
"S",29,3.72536236233871,"seMAD","LW90"
"I",29,2.40011676320827,"seMAD","LW90"
"R",29,3.79511946228937,"seMAD","LW90"
"p: S->I",29,0.0392780709513807,"seMAD","LW90"
"p: I->R",29,0.036432645755789,"seMAD","LW90"
"r: S->I",29,0.0435812510697168,"seMAD","LW90"
"r: I->R",29,0.0423749856862741,"seMAD","LW90"
"S",30,3.51812087534614,"seMAD","LW90"
"I",30,2.37192138165019,"seMAD","LW90"
"R",30,3.6239271469484,"seMAD","LW90"
"p: S->I",30,0.0367994171473131,"seMAD","LW90"
"p: I->R",30,0.0353835274575786,"seMAD","LW90"
"r: S->I",30,0.0446384241703381,"seMAD","LW90"
"r: I->R",30,0.0431699279133642,"seMAD","LW90"
"S",31,3.51132001640983,"seMAD","LW90"
"I",31,2.32010446247438,"seMAD","LW90"
"R",31,3.63436150242521,"seMAD","LW90"
"p: S->I",31,0.037241415605941,"seMAD","LW90"
"p: I->R",31,0.0353159775890373,"seMAD","LW90"
"r: S->I",31,0.0443210826028751,"seMAD","LW90"
"r: I->R",31,0.0437107719422986,"seMAD","LW90"
"S",32,3.50993369389709,"seMAD","LW90"
"I",32,2.25753389017705,"seMAD","LW90"
"R",32,3.63656490606557,"seMAD","LW90"
"p: S->I",32,0.0372612065210696,"seMAD","LW90"
"p: I->R",32,0.0353821257021639,"seMAD","LW90"
"r: S->I",32,0.0441184693600539,"seMAD","LW90"
"r: I->R",32,0.0438172414953849,"seMAD","LW90"
"S",33,3.46721606164789,"seMAD","LW90"
"I",33,2.0096674835894,"seMAD","LW90"
"R",33,3.36543185757513,"seMAD","LW90"
"p: S->I",33,0.0381259227686165,"seMAD","LW90"
"p: I->R",33,0.0340459110435926,"seMAD","LW90"
"r: S->I",33,0.0409782050068942,"seMAD","LW90"
"r: I->R",33,0.0428036714766127,"seMAD","LW90"
"S",34,3.49473278771378,"seMAD","LW90"
"I",34,1.91621328815156,"seMAD","LW90"
"R",34,3.40494952566896,"seMAD","LW90"
"p: S->I",34,0.038034543440899,"seMAD","LW90"
"p: I->R",34,0.0338864552219051,"seMAD","LW90"
"r: S->I",34,0.0408137493139931,"seMAD","LW90"
"r: I->R",34,0.042854653062523,"seMAD","LW90"
"S",35,3.51913468384649,"seMAD","LW90"
"I",35,1.8148170484857,"seMAD","LW90"
"R",35,3.42648686854684,"seMAD","LW90"
"p: S->I",35,0.0382263312612517,"seMAD","LW90"
"p: I->R",35,0.033959232229553,"seMAD","LW90"
"r: S->I",35,0.0410943331774957,"seMAD","LW90"
"r: I->R",35,0.0429711396044568,"seMAD","LW90"
"S",36,3.51454646343697,"seMAD","LW90"
"I",36,1.72030597306417,"seMAD","LW90"
"R",36,3.43175741247464,"seMAD","LW90"
"p: S->I",36,0.0382674692229067,"seMAD","LW90"
"p: I->R",36,0.0336098554403907,"seMAD","LW90"
"r: S->I",36,0.0412551410819772,"seMAD","LW90"
"r: I->R",36,0.0432065209279405,"seMAD","LW90"
"S",37,3.54524553444156,"seMAD","LW90"
"I",37,1.63352600032012,"seMAD","LW90"
"R",37,3.45802314000007,"seMAD","LW90"
"p: S->I",37,0.0382945830504623,"seMAD","LW90"
"p: I->R",37,0.0337929228929296,"seMAD","LW90"
"r: S->I",37,0.041321788983507,"seMAD","LW90"
"r: I->R",37,0.0432708083518238,"seMAD","LW90"
"S",38,3.52824579670954,"seMAD","LW90"
"I",38,1.56672734648329,"seMAD","LW90"
"R",38,3.45700635497555,"seMAD","LW90"
"p: S->I",38,0.0381346348768163,"seMAD","LW90"
"p: I->R",38,0.0334203300758748,"seMAD","LW90"
"r: S->I",38,0.0410940224781581,"seMAD","LW90"
"r: I->R",38,0.0430479583537975,"seMAD","LW90"
"S",39,3.56511023105748,"seMAD","LW90"
"I",39,1.51698028428931,"seMAD","LW90"
"R",39,3.49066780363852,"seMAD","LW90"
"p: S->I",39,0.0385431089974401,"seMAD","LW90"
"p: I->R",39,0.0338235336762336,"seMAD","LW90"
"r: S->I",39,0.0417002061867968,"seMAD","LW90"
"r: I->R",39,0.0434484334028033,"seMAD","LW90"
"S",40,3.5688713612507,"seMAD","LW90"
"I",40,1.47098731449954,"seMAD","LW90"
"R",40,3.49449786654778,"seMAD","LW90"
"p: S->I",40,0.0385630122606008,"seMAD","LW90"
"p: I->R",40,0.033713808893693,"seMAD","LW90"
"r: S->I",40,0.0421034448377265,"seMAD","LW90"
"r: I->R",40,0.0437407148419716,"seMAD","LW90"
"S",41,3.55737132131683,"seMAD","LW90"
"I",41,1.41758509130621,"seMAD","LW90"
"R",41,3.48284105987853,"seMAD","LW90"
"p: S->I",41,0.0384408112449302,"seMAD","LW90"
"p: I->R",41,0.0337807272288001,"seMAD","LW90"
"r: S->I",41,0.0421019384030162,"seMAD","LW90"
"r: I->R",41,0.0438739557267223,"seMAD","LW90"
"S",42,3.57629227000735,"seMAD","LW90"
"I",42,1.3707370573739,"seMAD","LW90"
"R",42,3.49333793473257,"seMAD","LW90"
"p: S->I",42,0.0384141585239722,"seMAD","LW90"
"p: I->R",42,0.0337887469565419,"seMAD","LW90"
"r: S->I",42,0.0422581975657531,"seMAD","LW90"
"r: I->R",42,0.0440568668821483,"seMAD","LW90"
"S",43,3.593659485811,"seMAD","LW90"
"I",43,1.34201137453564,"seMAD","LW90"
"R",43,3.51401916256044,"seMAD","LW90"
"p: S->I",43,0.0381837118508322,"seMAD","LW90"
"p: I->R",43,0.0336689861769913,"seMAD","LW90"
"r: S->I",43,0.0422003667422844,"seMAD","LW90"
"r: I->R",43,0.0438046317259489,"seMAD","LW90"
"S",44,3.60689020882961,"seMAD","LW90"
"I",44,1.53217332945749,"seMAD","LW90"
"R",44,3.50722615877132,"seMAD","LW90"
"p: S->I",44,0.038203123266236,"seMAD","LW90"
"p: I->R",44,0.0332433751398911,"seMAD","LW90"
"r: S->I",44,0.0422861056450836,"seMAD","LW90"
"r: I->R",44,0.0440997809609075,"seMAD","LW90"
"S",45,3.62533976649212,"seMAD","LW90"
"I",45,1.50300658066494,"seMAD","LW90"
"R",45,3.52506749785678,"seMAD","LW90"
"p: S->I",45,0.0381662495409721,"seMAD","LW90"
"p: I->R",45,0.0331689440737016,"seMAD","LW90"
"r: S->I",45,0.0421496952522034,"seMAD","LW90"
"r: I->R",45,0.0439115106070245,"seMAD","LW90"
"S",46,3.63386606572685,"seMAD","LW90"
"I",46,1.40336245760552,"seMAD","LW90"
"R",46,3.52863602238792,"seMAD","LW90"
"p: S->I",46,0.0383289523361163,"seMAD","LW90"
"p: I->R",46,0.0333085930345557,"seMAD","LW90"
"r: S->I",46,0.0422777567630596,"seMAD","LW90"
"r: I->R",46,0.0440692766035035,"seMAD","LW90"
"S",47,3.66959485652235,"seMAD","LW90"
"I",47,1.64204485166342,"seMAD","LW90"
"R",47,3.56894837323341,"seMAD","LW90"
"p: S->I",47,0.0381455856836502,"seMAD","LW90"
"p: I->R",47,0.0330400304130817,"seMAD","LW90"
"r: S->I",47,0.0428136149675324,"seMAD","LW90"
"r: I->R",47,0.0444794340749794,"seMAD","LW90"
"S",48,3.64642813505235,"seMAD","LW90"
"I",48,1.16217928160122,"seMAD","LW90"
"R",48,3.56337865139231,"seMAD","LW90"
"p: S->I",48,0.0381004446679321,"seMAD","LW90"
"p: I->R",48,0.0329992222258187,"seMAD","LW90"
"r: S->I",48,0.0430344607611639,"seMAD","LW90"
"r: I->R",48,0.0446018922363861,"seMAD","LW90"
"S",49,3.66216664487863,"seMAD","LW90"
"I",49,1.61181682561363,"seMAD","LW90"
"R",49,3.56823498884099,"seMAD","LW90"
"p: S->I",49,0.0380574500258143,"seMAD","LW90"
"p: I->R",49,0.033025303987563,"seMAD","LW90"
"r: S->I",49,0.0431133571705771,"seMAD","LW90"
"r: I->R",49,0.0448102905309238,"seMAD","LW90"
"S",50,3.68455016209248,"seMAD","LW90"
"I",50,1.60940855224527,"seMAD","LW90"
"R",50,3.58493338344665,"seMAD","LW90"
"p: S->I",50,0.0381182823427118,"seMAD","LW90"
"p: I->R",50,0.0331353152526686,"seMAD","LW90"
"r: S->I",50,0.0430869034871644,"seMAD","LW90"
"r: I->R",50,0.0447352239703422,"seMAD","LW90"
"S",0,0,"MAPE","LW90"
"I",0,0,"MAPE","LW90"
"R",0,0,"MAPE","LW90"
"p: S->I",0,2.87596852701106,"MAPE","LW90"
"p: I->R",0,3.34956024982907,"MAPE","LW90"
"r: S->I",0,0.262635043830571,"MAPE","LW90"
"r: I->R",0,0.465619380489745,"MAPE","LW90"
"S",1,0.000209829854418461,"MAPE","LW90"
"I",1,0.35061187259832,"MAPE","LW90"
"R",1,0.368456251265075,"MAPE","LW90"
"p: S->I",1,0.73575464111533,"MAPE","LW90"
"p: I->R",1,1.48808785942573,"MAPE","LW90"
"r: S->I",1,0.257327239508337,"MAPE","LW90"
"r: I->R",1,0.40890017621735,"MAPE","LW90"
"S",2,0.000563590151481336,"MAPE","LW90"
"I",2,0.485578384618596,"MAPE","LW90"
"R",2,0.294272114740232,"MAPE","LW90"
"p: S->I",2,0.58336423396776,"MAPE","LW90"
"p: I->R",2,0.785125800246869,"MAPE","LW90"
"r: S->I",2,0.228691822367844,"MAPE","LW90"
"r: I->R",2,0.418557032261263,"MAPE","LW90"
"S",3,0.00120770951230428,"MAPE","LW90"
"I",3,0.606728484704284,"MAPE","LW90"
"R",3,0.338327991227394,"MAPE","LW90"
"p: S->I",3,0.499979779321788,"MAPE","LW90"
"p: I->R",3,0.510689105329279,"MAPE","LW90"
"r: S->I",3,0.208120397591009,"MAPE","LW90"
"r: I->R",3,0.453207292938929,"MAPE","LW90"
"S",4,0.00210884515348462,"MAPE","LW90"
"I",4,0.628155432443093,"MAPE","LW90"
"R",4,0.355962883536214,"MAPE","LW90"
"p: S->I",4,0.379560803275797,"MAPE","LW90"
"p: I->R",4,0.406069714748337,"MAPE","LW90"
"r: S->I",4,0.183318798320129,"MAPE","LW90"
"r: I->R",4,0.407310694553098,"MAPE","LW90"
"S",5,0.00422091451441192,"MAPE","LW90"
"I",5,0.448091647750611,"MAPE","LW90"
"R",5,0.392872870940905,"MAPE","LW90"
"p: S->I",5,0.320296756037543,"MAPE","LW90"
"p: I->R",5,0.395731133508253,"MAPE","LW90"
"r: S->I",5,0.193715813795822,"MAPE","LW90"
"r: I->R",5,0.410636853481534,"MAPE","LW90"
"S",6,0.00666877058093748,"MAPE","LW90"
"I",6,0.407680632327397,"MAPE","LW90"
"R",6,0.39038258162687,"MAPE","LW90"
"p: S->I",6,0.31065149916033,"MAPE","LW90"
"p: I->R",6,0.380015695580308,"MAPE","LW90"
"r: S->I",6,0.182098157250635,"MAPE","LW90"
"r: I->R",6,0.401274514277182,"MAPE","LW90"
"S",7,0.012878351037268,"MAPE","LW90"
"I",7,0.3856151774304,"MAPE","LW90"
"R",7,0.40659079170743,"MAPE","LW90"
"p: S->I",7,0.313113875811884,"MAPE","LW90"
"p: I->R",7,0.376116450611772,"MAPE","LW90"
"r: S->I",7,0.183670812887825,"MAPE","LW90"
"r: I->R",7,0.429705413888174,"MAPE","LW90"
"S",8,0.0234819029076381,"MAPE","LW90"
"I",8,0.332072766805155,"MAPE","LW90"
"R",8,0.405437545297519,"MAPE","LW90"
"p: S->I",8,0.299418497017321,"MAPE","LW90"
"p: I->R",8,0.357754804672889,"MAPE","LW90"
"r: S->I",8,0.179870169774808,"MAPE","LW90"
"r: I->R",8,0.409074600141492,"MAPE","LW90"
"S",9,0.0458211247961321,"MAPE","LW90"
"I",9,0.335496918832452,"MAPE","LW90"
"R",9,0.42604211967644,"MAPE","LW90"
"p: S->I",9,0.280506389869692,"MAPE","LW90"
"p: I->R",9,0.356694731813172,"MAPE","LW90"
"r: S->I",9,0.183098747584903,"MAPE","LW90"
